<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20140919,000000,60.8700000,61.8900000,59.5800000,59.5800000,32785940
20140922,000000,59.6200000,61.4700000,59.6200000,60.3000000,31079410
20140923,000000,61.1900000,61.1900000,59.8600000,60.1000000,8081740
20140924,000000,60.2700000,60.8500000,59.9500000,60.0000000,4678750
20140925,000000,60.2900000,60.3000000,59.7600000,59.8600000,5165840
20140926,000000,59.9200000,60.1000000,57.6100000,59.9800000,6481810
20140929,000000,59.9000000,60.4000000,58.0500000,58.4900000,5733580
20140930,000000,58.7500000,59.0000000,57.7500000,58.5000000,9188360
20141001,000000,58.1000000,59.2000000,57.9800000,58.6000000,3878490
20141002,000000,58.3500000,59.3600000,57.5700000,58.5200000,2870420
20141003,000000,58.6200000,59.3000000,58.5700000,59.0000000,3650250
20141006,000000,59.2400000,61.8000000,59.1800000,61.2000000,6013850
20141007,000000,61.2100000,62.2800000,60.1000000,60.4400000,8408720
20141008,000000,59.9200000,60.7800000,59.2500000,59.9400000,4914510
20141009,000000,60.5000000,60.7000000,59.5000000,59.8000000,2281360
20141010,000000,59.0200000,59.4900000,58.0000000,58.7000000,3775440
20141013,000000,58.0600000,60.4400000,58.0600000,60.0000000,5087240
20141014,000000,60.0000000,60.2400000,58.8300000,59.5500000,5821850
20141015,000000,59.5500000,59.5600000,58.7600000,59.0000000,2509220
20141016,000000,59.2100000,59.5900000,58.6800000,58.9900000,5746380
20141017,000000,59.0500000,59.4200000,58.2300000,58.9000000,3779430
20141020,000000,59.1800000,59.1900000,57.2200000,57.5000000,5138260
20141021,000000,57.8500000,58.1000000,57.1600000,57.9500000,4316680
20141022,000000,58.2000000,58.3400000,57.7500000,58.0000000,4205660
20141023,000000,57.7700000,58.3600000,57.2000000,58.1000000,9016190
20141024,000000,57.8800000,58.2000000,57.5300000,58.2000000,1736500
20141027,000000,58.7100000,58.9300000,57.8000000,58.0000000,3066210
20141028,000000,58.3100000,58.3100000,57.7100000,58.1300000,11360300
20141029,000000,58.2500000,58.2500000,57.5100000,58.0000000,5712200
20141030,000000,57.9600000,58.9500000,57.2500000,57.8900000,10394350
20141031,000000,57.9600000,58.5000000,57.3000000,58.0000000,17473750
20141103,000000,58.0200000,58.1400000,57.5000000,57.6700000,6178910
20141105,000000,57.4000000,58.1700000,56.6100000,58.0000000,7823120
20141106,000000,58.0500000,59.7900000,57.9300000,58.9900000,8645750
20141107,000000,58.9800000,60.7500000,58.0700000,59.2800000,8149040
20141110,000000,59.7100000,60.4500000,59.1000000,60.0000000,3721310
20141111,000000,60.0000000,60.4400000,58.6200000,59.2900000,9155280
20141112,000000,59.2500000,59.5900000,59.0100000,59.0900000,2620490
20141113,000000,59.0900000,59.4100000,58.2500000,58.5000000,2613520
20141114,000000,58.2800000,58.5000000,57.3400000,57.6000000,3820960
20141117,000000,57.5000000,58.4100000,56.7900000,57.2000000,5251580
20141118,000000,57.3000000,58.4500000,56.8200000,57.9000000,5648820
20141119,000000,58.4900000,61.0000000,58.2000000,60.5000000,10127300
20141120,000000,60.8900000,62.2500000,59.8600000,62.0700000,8088000
20141121,000000,62.1000000,63.5000000,61.6300000,63.5000000,7336260
20141124,000000,63.4000000,64.3100000,62.3800000,62.8900000,6970250
20141125,000000,62.5200000,62.8900000,61.1500000,61.6000000,15207170
20141126,000000,61.5100000,61.6100000,60.0000000,60.3400000,4492950
20141127,000000,60.3000000,61.0000000,58.8700000,59.0000000,6119830
20141128,000000,58.5500000,60.7500000,58.0000000,59.8300000,6350990
20141201,000000,59.6500000,60.3500000,58.6600000,60.0100000,5917350
20141202,000000,60.2100000,60.5900000,58.1500000,59.0800000,4814540
20141203,000000,59.4100000,61.9600000,58.9100000,60.7800000,9805130
20141204,000000,60.8400000,62.4000000,60.1100000,62.0000000,10690110
20141205,000000,62.1000000,63.4500000,60.6000000,62.3700000,11699110
20141208,000000,62.4700000,63.4500000,59.2000000,60.1500000,5421200
20141209,000000,60.0600000,60.6500000,59.4500000,60.0500000,8127700
20141210,000000,60.3600000,62.2600000,60.0900000,61.3000000,3041380
20141211,000000,61.1600000,63.0500000,60.0000000,60.9500000,9392620
20141212,000000,60.3500000,63.5000000,58.7000000,61.9700000,8068840
20141215,000000,61.5500000,61.9400000,60.2000000,61.1000000,8581980
20141216,000000,61.4900000,62.5400000,55.9000000,60.0000000,14472220
20141217,000000,59.9900000,63.5000000,58.5800000,61.9100000,9057530
20141218,000000,61.9000000,62.8000000,59.2200000,61.5000000,8652130
20141219,000000,61.1300000,62.0000000,59.1500000,62.0000000,4523360
20141222,000000,61.6300000,62.9200000,61.1100000,62.2200000,5407330
20141223,000000,62.5000000,62.7400000,61.5500000,61.8400000,4441690
20141224,000000,61.8800000,62.0900000,60.6500000,61.8800000,1942550
20141225,000000,61.5000000,61.9500000,61.0500000,61.1600000,745250
20141226,000000,60.9800000,62.0000000,60.9800000,61.9500000,3909400
20141229,000000,61.6500000,62.7500000,60.3000000,61.0000000,13252510
20141230,000000,60.7500000,62.4400000,59.0600000,59.0600000,6112710
20150105,000000,59.5100000,61.1000000,59.5000000,60.4000000,2012510
20150106,000000,60.3000000,61.9900000,60.0400000,61.9000000,2284780
20150108,000000,61.7700000,64.7000000,61.5100000,61.9000000,4946470
20150109,000000,61.9200000,62.0500000,60.0200000,60.1400000,1818220
20150112,000000,60.7300000,60.9900000,59.0500000,59.5900000,2919690
20150113,000000,59.4300000,60.1400000,58.5100000,58.5100000,4360050
20150114,000000,58.5900000,61.8000000,58.5500000,61.2200000,5550540
20150115,000000,61.5100000,62.6500000,61.0000000,61.8000000,5300600
20150116,000000,61.7000000,62.7300000,61.2400000,62.5000000,2641110
20150119,000000,62.5000000,64.2500000,62.1200000,63.4500000,7990950
20150120,000000,63.3100000,63.8500000,61.8000000,62.0000000,4323170
20150121,000000,62.5100000,64.9700000,62.0100000,64.5000000,12703760
20150122,000000,64.6600000,68.0000000,64.4500000,68.0000000,8596170
20150123,000000,66.9600000,69.7500000,66.3900000,69.1100000,8613480
20150126,000000,68.1700000,68.4300000,66.6000000,66.6000000,2595230
20150127,000000,66.6100000,67.8400000,66.0500000,67.8400000,2765040
20150128,000000,67.8200000,69.4500000,67.2500000,68.0000000,6399460
20150129,000000,68.3400000,69.7500000,67.4800000,69.3000000,5587000
20150130,000000,69.1500000,71.0000000,68.8100000,70.0000000,7564970
20150202,000000,70.4500000,72.8900000,68.7200000,69.6600000,5262620
20150203,000000,69.9900000,74.7100000,69.9900000,73.5000000,8532280
20150204,000000,74.4400000,74.7400000,72.6100000,73.3000000,2920230
20150205,000000,73.0100000,73.6000000,71.1000000,72.0000000,3818030
20150206,000000,72.4700000,74.8000000,72.4200000,74.8000000,4636670
20150209,000000,74.3000000,78.0000000,74.1800000,74.2000000,6518130
20150210,000000,74.6000000,76.0200000,71.1100000,71.2600000,6396760
20150211,000000,72.2700000,72.9800000,70.3800000,70.5000000,8493190
20150212,000000,71.0800000,77.4900000,68.2300000,72.5000000,27245440
20150213,000000,72.8100000,74.2500000,72.0400000,72.5000000,5854940
20150216,000000,72.5100000,74.9800000,71.5000000,74.8800000,3721620
20150217,000000,75.0000000,75.9900000,73.5000000,75.4500000,3619120
20150218,000000,76.1500000,78.4000000,75.1400000,78.4000000,8026350
20150219,000000,78.0000000,78.2100000,75.8000000,76.7500000,4816720
20150220,000000,76.9000000,78.1500000,75.0000000,75.6900000,4846240
20150224,000000,73.0500000,78.3900000,72.7200000,76.5000000,12980880
20150225,000000,76.7100000,77.3500000,75.8600000,76.6000000,3289940
20150226,000000,77.0000000,78.9300000,76.2300000,77.4500000,6500760
20150227,000000,77.1100000,78.1500000,75.8100000,76.9000000,4453770
20150302,000000,76.2100000,78.0400000,76.0100000,76.0100000,4461270
20150303,000000,76.0000000,76.9500000,73.7000000,74.8800000,6763420
20150304,000000,74.8500000,75.3900000,69.7400000,70.6700000,11730100
20150305,000000,71.2100000,71.3400000,69.2000000,70.0000000,9168530
20150306,000000,70.8500000,72.3000000,68.7200000,69.0000000,9555310
20150310,000000,68.5800000,68.9600000,64.4000000,65.0000000,16709960
20150311,000000,65.2700000,68.3400000,65.2700000,67.9000000,16686010
20150312,000000,68.8900000,69.4000000,66.5200000,69.2000000,16205860
20150313,000000,68.9300000,69.9800000,65.8100000,67.3000000,7373180
20150316,000000,67.0000000,68.2500000,66.0300000,67.2600000,5010530
20150317,000000,68.0300000,69.5000000,66.4700000,66.5000000,6320350
20150318,000000,67.0300000,68.1600000,66.6500000,67.7000000,3281060
20150319,000000,68.1000000,68.5400000,66.7700000,66.9900000,3646280
20150320,000000,67.1000000,67.6400000,65.8000000,65.8000000,4340590
20150323,000000,66.2700000,67.7500000,64.9100000,65.9800000,11278450
20150324,000000,65.8300000,69.2500000,65.5200000,69.0000000,9213460
20150325,000000,68.8000000,69.4800000,68.5900000,69.2500000,4384550
20150326,000000,69.5900000,70.3200000,68.7100000,69.4300000,6835660
20150327,000000,69.4900000,69.8000000,66.3500000,66.6500000,6329130
20150330,000000,66.1300000,69.1900000,66.1000000,68.9900000,7036330
20150331,000000,68.7500000,69.0000000,67.6000000,69.0000000,5793770
20150401,000000,68.6500000,70.6000000,68.3100000,70.2600000,7834370
20150402,000000,71.0700000,75.4900000,70.7100000,75.4900000,14991330
20150403,000000,75.5000000,75.6100000,73.8000000,74.7500000,4631020
20150406,000000,74.6900000,76.5000000,74.5600000,76.4900000,4821750
20150407,000000,76.4900000,77.7600000,76.0000000,77.0100000,5603760
20150408,000000,76.7000000,77.3100000,74.1800000,75.2000000,8874270
20150409,000000,74.9000000,76.0000000,71.8200000,72.3000000,10836080
20150410,000000,72.5300000,74.3600000,71.0000000,73.5000000,9435710
20150413,000000,73.4600000,74.9500000,73.3400000,74.5000000,5233860
20150414,000000,74.4200000,75.5000000,72.6600000,73.4000000,5157180
20150415,000000,73.4000000,73.8900000,72.0100000,73.3000000,4671500
20150416,000000,73.6300000,76.3200000,73.6300000,76.0000000,5484470
20150417,000000,75.9900000,76.7000000,73.6000000,73.6000000,7522850
20150420,000000,74.0400000,76.0000000,74.0400000,75.5900000,5112670
20150421,000000,75.1400000,76.4300000,75.0700000,76.1000000,2826180
20150422,000000,76.1200000,76.4700000,74.8700000,75.8000000,6885940
20150423,000000,75.4400000,76.0600000,74.0100000,74.0100000,4298250
20150424,000000,74.8000000,75.2000000,73.1200000,75.2000000,5657730
20150427,000000,75.2200000,78.5000000,74.8900000,76.6500000,12327360
20150428,000000,76.7800000,76.8500000,73.6900000,74.3500000,7919040
20150429,000000,74.6900000,75.7700000,73.8500000,74.0300000,5476730
20150430,000000,74.0000000,77.5800000,73.7000000,77.0000000,6807030
20150505,000000,76.7500000,79.4000000,76.6800000,79.4000000,10900870
20150506,000000,79.0100000,79.5200000,77.9000000,78.8000000,4581890
20150507,000000,77.9300000,78.1000000,75.3500000,76.0000000,6907840
20150508,000000,74.0400000,74.1000000,72.0200000,73.4900000,7064020
20150512,000000,73.5500000,75.4500000,73.2700000,74.5000000,5327650
20150513,000000,74.7800000,75.4600000,73.0300000,73.5000000,4682130
20150514,000000,74.1200000,74.9200000,71.0500000,71.4000000,7213380
20150515,000000,71.9700000,72.8600000,71.6200000,72.2500000,2702580
20150518,000000,72.8100000,74.4500000,72.6300000,73.5400000,5055040
20150519,000000,74.0000000,74.1000000,72.3000000,72.6300000,3512910
20150520,000000,72.7600000,74.1900000,71.0700000,73.1800000,6208490
20150521,000000,73.3600000,74.9800000,73.3500000,74.8200000,4817510
20150522,000000,74.3000000,75.6900000,74.2400000,75.1500000,3022460
20150525,000000,74.6500000,75.6900000,74.5100000,75.4700000,2138010
20150526,000000,74.6400000,75.7700000,73.0000000,74.3000000,4565810
20150527,000000,74.2000000,74.2000000,72.0800000,72.8900000,5959620
20150528,000000,72.8900000,72.9900000,70.4200000,71.2300000,7378040
20150529,000000,71.3000000,72.8200000,70.1000000,72.0000000,19694680
20150601,000000,72.3200000,72.4400000,71.4500000,72.2300000,3818850
20150602,000000,72.0900000,74.2000000,70.5500000,73.5000000,11410150
20150603,000000,73.7900000,74.0000000,71.1500000,71.1500000,6127390
20150604,000000,71.4800000,72.0000000,69.9000000,70.5500000,8778300
20150605,000000,70.3400000,73.0000000,70.1900000,72.8000000,6093440
20150608,000000,73.0000000,74.2900000,72.2000000,72.2000000,4838570
20150609,000000,72.5600000,73.0000000,71.3800000,72.2500000,4990880
20150610,000000,72.4300000,72.6200000,71.0000000,71.5000000,5215400
20150611,000000,71.9000000,72.1000000,71.0500000,71.6500000,4283130
20150615,000000,71.8100000,72.2200000,70.4000000,71.5500000,5339360
20150616,000000,71.7900000,72.0000000,71.0000000,71.0000000,2557200
20150617,000000,70.8000000,72.9400000,70.7000000,72.7700000,6703610
20150618,000000,72.8500000,73.0100000,71.3000000,71.3100000,2831360
20150619,000000,71.3400000,72.2000000,71.1000000,71.1500000,3622510
20150622,000000,71.0100000,72.1000000,70.3100000,70.6400000,4996900
20150623,000000,70.7800000,71.1500000,69.2100000,69.2100000,5153960
20150624,000000,69.3600000,69.5400000,67.5500000,67.8500000,5995880
20150625,000000,67.9800000,69.4000000,67.7700000,68.2100000,4829430
20150626,000000,68.3000000,69.9000000,68.0000000,69.5900000,3989670
20150629,000000,69.2000000,69.3800000,68.0100000,69.3800000,4398800
20150630,000000,68.3400000,69.8200000,68.3300000,69.8200000,4754760
20150701,000000,69.6500000,69.7800000,68.4700000,68.8000000,2625450
20150702,000000,68.8900000,69.5700000,68.7200000,69.5700000,3150430
20150703,000000,69.4500000,69.4600000,68.1100000,68.5300000,4148160
20150706,000000,68.1900000,68.3000000,66.6600000,66.9900000,5027580
20150707,000000,67.1300000,67.5500000,65.2700000,66.4900000,7889630
20150708,000000,66.3000000,66.8300000,65.4900000,66.5900000,4643830
20150709,000000,66.9000000,67.9400000,66.7000000,67.0100000,4942060
20150710,000000,67.4100000,67.7000000,65.8800000,66.1000000,5275800
20150713,000000,66.3300000,67.6800000,66.1100000,67.5700000,3900340
20150714,000000,67.7500000,70.3700000,67.1700000,70.2400000,8320160
20150715,000000,69.9800000,72.2300000,69.6600000,72.2300000,7411930
20150716,000000,72.0800000,72.4700000,71.4000000,71.9800000,4977980
20150717,000000,71.9700000,72.4000000,71.6000000,71.8900000,2449010
20150720,000000,71.9700000,72.0200000,70.2000000,70.2000000,3177520
20150721,000000,70.2300000,71.8600000,70.2300000,70.4500000,4064930
20150722,000000,70.3300000,70.6300000,69.1500000,70.0000000,5686950
20150723,000000,70.0000000,70.0000000,68.7800000,68.9500000,3743190
20150724,000000,68.9500000,69.7500000,68.0200000,68.1100000,2967910
20150727,000000,68.2000000,69.2000000,66.8100000,67.7500000,6169690
20150728,000000,67.7600000,70.7100000,67.7300000,69.9100000,7512240
20150729,000000,70.1700000,70.6700000,69.7000000,69.7000000,4530840
20150730,000000,69.8400000,70.5900000,69.8400000,70.5900000,3159060
20150731,000000,70.3700000,71.6900000,69.8400000,70.5000000,5765780
20150803,000000,70.7500000,71.2900000,70.0600000,70.5000000,3033360
20150804,000000,70.4700000,71.2300000,70.0100000,70.5000000,3128010
20150805,000000,71.1800000,72.7500000,71.1800000,72.2000000,5190840
20150806,000000,72.4100000,74.0000000,71.6000000,73.3100000,10013560
20150807,000000,73.4700000,74.6900000,73.3300000,74.4000000,3952220
20150810,000000,74.4100000,74.4400000,72.2600000,73.6000000,5192560
20150811,000000,73.5000000,74.2000000,73.2500000,73.6000000,7647400
20150812,000000,73.7500000,74.8400000,73.2100000,74.0000000,4151700
20150813,000000,74.4100000,75.2200000,73.2000000,75.2000000,4770340
20150814,000000,74.6600000,76.8000000,74.2200000,76.1800000,4104180
20150817,000000,75.0000000,76.7400000,74.6600000,76.0000000,3098820
20150818,000000,75.5100000,76.3600000,74.1300000,75.2000000,2689580
20150819,000000,75.1100000,76.2000000,74.1800000,74.3000000,3457020
20150820,000000,74.1900000,75.5000000,74.1600000,74.5200000,3087950
20150821,000000,74.5200000,74.9700000,71.8000000,71.8000000,4115580
20150824,000000,70.0000000,71.3700000,66.5500000,69.5000000,8760950
20150825,000000,70.0000000,71.7800000,69.5000000,71.4000000,6637160
20150826,000000,71.1800000,71.6600000,70.1500000,71.1000000,3712830
20150827,000000,71.6100000,74.5500000,71.1200000,73.4200000,7765840
20150828,000000,74.3000000,74.5700000,72.3000000,74.0000000,6326290
20150831,000000,73.7100000,74.3200000,73.0500000,74.3100000,4311200
20150901,000000,74.0100000,76.6000000,73.8700000,76.6000000,10673570
20150902,000000,76.1800000,76.8000000,74.6700000,74.9100000,5655720
20150903,000000,75.3100000,76.4300000,75.3000000,75.4300000,5010330
20150904,000000,75.3200000,76.4000000,74.8200000,76.1000000,3490230
20150907,000000,76.2300000,76.2300000,73.0800000,73.9900000,5076090
20150908,000000,74.0900000,75.1800000,73.8000000,75.0000000,4537280
20150909,000000,75.2500000,76.7700000,74.8800000,74.8800000,5178030
20150910,000000,74.9300000,78.0000000,74.6200000,77.6100000,7754900
20150911,000000,77.7900000,80.8900000,77.7900000,80.5900000,12476700
20150914,000000,80.5100000,84.4800000,80.0100000,81.9700000,12421060
20150915,000000,82.5900000,82.5900000,78.9200000,79.9900000,6550170
20150916,000000,80.3000000,80.6800000,79.0900000,79.3100000,3771700
20150917,000000,79.4100000,83.9700000,79.1200000,81.8800000,7783950
20150918,000000,82.0800000,82.8700000,80.0000000,80.0000000,5266530
20150921,000000,80.6600000,81.7000000,80.0300000,80.8900000,2860910
20150922,000000,80.8500000,81.5400000,79.8300000,79.9900000,4038690
20150923,000000,80.2900000,80.9000000,79.0000000,79.0000000,4539210
20150924,000000,79.5900000,81.3800000,78.7100000,79.4000000,5446590
20150925,000000,79.9800000,80.9900000,78.2300000,80.4800000,7719460
20150928,000000,80.5000000,81.1600000,77.2000000,77.5000000,3454440
20150929,000000,77.5000000,79.5000000,77.0100000,79.5000000,4413470
20150930,000000,79.7000000,80.8400000,79.0000000,80.0000000,7228890
20151001,000000,80.4700000,80.8300000,78.1200000,79.1500000,2635490
20151002,000000,79.0200000,79.4200000,76.1500000,77.6000000,5421140
20151005,000000,78.0200000,80.5700000,77.7700000,78.7900000,4906820
20151006,000000,78.6100000,82.0800000,78.2300000,81.5000000,5874620
